,GAME_DATE_EST,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,PTS_away,HOME_TEAM_WINS
986,2015-03-15,1610612746,1610612745,2014,1610612746,98.0,100.0,0
987,2015-03-15,1610612760,1610612741,2014,1610612760,109.0,100.0,1
988,2015-03-16,1610612744,1610612747,2014,1610612744,108.0,105.0,1
989,2015-03-16,1610612758,1610612737,2014,1610612758,103.0,110.0,0
990,2015-03-16,1610612762,1610612766,2014,1610612762,94.0,66.0,1
991,2015-03-16,1610612742,1610612760,2014,1610612742,119.0,115.0,1
992,2015-03-16,1610612748,1610612739,2014,1610612748,106.0,92.0,1
993,2015-03-16,1610612750,1610612751,2014,1610612750,106.0,122.0,0
994,2015-03-16,1610612763,1610612743,2014,1610612763,92.0,81.0,1
995,2015-03-16,1610612738,1610612755,2014,1610612738,108.0,89.0,1
996,2015-03-16,1610612764,1610612757,2014,1610612764,105.0,97.0,1
997,2015-03-16,1610612754,1610612761,2014,1610612754,98.0,117.0,0
998,2015-03-17,1610612746,1610612766,2014,1610612746,99.0,92.0,1
999,2015-03-17,1610612740,1610612749,2014,1610612740,85.0,84.0,1
1000,2015-03-17,1610612745,1610612753,2014,1610612745,107.0,94.0,1
1001,2015-03-17,1610612752,1610612759,2014,1610612752,104.0,100.0,1
1002,2015-03-17,1610612765,1610612763,2014,1610612765,105.0,95.0,1
1003,2015-03-18,1610612762,1610612764,2014,1610612762,84.0,88.0,0
1004,2015-03-18,1610612744,1610612737,2014,1610612744,114.0,95.0,1
1005,2015-03-18,1610612758,1610612746,2014,1610612758,105.0,116.0,0
1006,2015-03-18,1610612742,1610612753,2014,1610612742,107.0,102.0,1
1007,2015-03-18,1610612760,1610612738,2014,1610612760,122.0,118.0,1
1008,2015-03-18,1610612749,1610612759,2014,1610612749,103.0,114.0,0
1009,2015-03-18,1610612741,1610612754,2014,1610612741,103.0,86.0,1
1010,2015-03-18,1610612761,1610612750,2014,1610612761,105.0,100.0,1
1011,2015-03-18,1610612748,1610612757,2014,1610612748,108.0,104.0,1
1012,2015-03-18,1610612755,1610612765,2014,1610612755,94.0,83.0,1
1013,2015-03-18,1610612739,1610612751,2014,1610612739,117.0,92.0,1
1014,2015-03-19,1610612747,1610612762,2014,1610612747,73.0,80.0,0
1015,2015-03-19,1610612756,1610612740,2014,1610612756,74.0,72.0,1
1016,2015-03-19,1610612745,1610612743,2014,1610612745,118.0,108.0,1
1017,2015-03-19,1610612752,1610612750,2014,1610612752,92.0,95.0,0
1018,2015-03-20,1610612746,1610612764,2014,1610612746,113.0,99.0,1
1019,2015-03-20,1610612744,1610612740,2014,1610612744,112.0,96.0,1
1020,2015-03-20,1610612758,1610612766,2014,1610612758,101.0,91.0,1
1021,2015-03-20,1610612759,1610612738,2014,1610612759,101.0,89.0,1
1022,2015-03-20,1610612742,1610612763,2014,1610612742,101.0,112.0,0
1023,2015-03-20,1610612760,1610612737,2014,1610612760,123.0,115.0,1
1024,2015-03-20,1610612741,1610612761,2014,1610612741,108.0,92.0,1
1025,2015-03-20,1610612748,1610612743,2014,1610612748,108.0,91.0,1
1026,2015-03-20,1610612739,1610612754,2014,1610612739,95.0,92.0,1
1027,2015-03-20,1610612751,1610612749,2014,1610612751,129.0,127.0,1
1028,2015-03-20,1610612755,1610612752,2014,1610612755,97.0,81.0,1
1029,2015-03-20,1610612753,1610612757,2014,1610612753,111.0,104.0,1
1030,2015-03-21,1610612744,1610612762,2014,1610612744,106.0,91.0,1
1031,2015-03-21,1610612763,1610612757,2014,1610612763,97.0,86.0,1
1032,2015-03-21,1610612745,1610612756,2014,1610612745,102.0,117.0,0
1033,2015-03-21,1610612765,1610612741,2014,1610612765,107.0,91.0,1
1034,2015-03-21,1610612754,1610612751,2014,1610612754,111.0,123.0,0
1035,2015-03-22,1610612747,1610612755,2014,1610612747,101.0,87.0,1
1036,2015-03-22,1610612756,1610612742,2014,1610612756,98.0,92.0,1
1037,2015-03-22,1610612750,1610612766,2014,1610612750,98.0,109.0,0
1038,2015-03-22,1610612753,1610612743,2014,1610612753,100.0,119.0,0
1039,2015-03-22,1610612738,1610612765,2014,1610612738,97.0,105.0,0
1040,2015-03-22,1610612758,1610612764,2014,1610612758,109.0,86.0,1
1041,2015-03-22,1610612761,1610612752,2014,1610612761,106.0,89.0,1
1042,2015-03-22,1610612746,1610612740,2014,1610612746,107.0,100.0,1
1043,2015-03-22,1610612737,1610612759,2014,1610612737,95.0,114.0,0
1044,2015-03-22,1610612760,1610612748,2014,1610612760,93.0,75.0,1
1045,2015-03-22,1610612749,1610612739,2014,1610612749,90.0,108.0,0
1046,2015-03-23,1610612744,1610612764,2014,1610612744,107.0,76.0,1
1047,2015-03-23,1610612762,1610612750,2014,1610612762,104.0,106.0,0
1048,2015-03-23,1610612741,1610612766,2014,1610612741,98.0,86.0,1
1049,2015-03-23,1610612752,1610612763,2014,1610612752,82.0,103.0,0
1050,2015-03-23,1610612751,1610612738,2014,1610612751,91.0,110.0,0
1051,2015-03-23,1610612754,1610612745,2014,1610612754,100.0,110.0,0
1052,2015-03-24,1610612757,1610612744,2014,1610612757,108.0,122.0,0
1053,2015-03-24,1610612758,1610612755,2014,1610612758,107.0,106.0,1
1054,2015-03-24,1610612742,1610612759,2014,1610612742,101.0,94.0,1
1055,2015-03-24,1610612760,1610612747,2014,1610612760,127.0,117.0,1
1056,2015-03-24,1610612749,1610612748,2014,1610612749,89.0,88.0,1
1057,2015-03-24,1610612765,1610612761,2014,1610612765,108.0,104.0,1
1058,2015-03-25,1610612756,1610612758,2014,1610612756,99.0,108.0,0
1059,2015-03-25,1610612759,1610612760,2014,1610612759,130.0,91.0,1
1060,2015-03-25,1610612762,1610612757,2014,1610612762,89.0,92.0,0
1061,2015-03-25,1610612743,1610612755,2014,1610612743,85.0,99.0,0
1062,2015-03-25,1610612740,1610612745,2014,1610612740,93.0,95.0,0
1063,2015-03-25,1610612750,1610612747,2014,1610612750,99.0,101.0,0
1064,2015-03-25,1610612763,1610612739,2014,1610612763,89.0,111.0,0
1065,2015-03-25,1610612738,1610612748,2014,1610612738,86.0,93.0,0
1066,2015-03-25,1610612761,1610612741,2014,1610612761,103.0,116.0,0
1067,2015-03-25,1610612764,1610612754,2014,1610612764,101.0,103.0,0
1068,2015-03-25,1610612753,1610612737,2014,1610612753,83.0,95.0,0
1069,2015-03-25,1610612752,1610612746,2014,1610612752,80.0,111.0,0
1070,2015-03-25,1610612766,1610612751,2014,1610612766,88.0,91.0,0
1071,2015-03-26,1610612749,1610612754,2014,1610612749,111.0,107.0,1
1072,2015-03-27,1610612756,1610612757,2014,1610612756,81.0,87.0,0
1073,2015-03-27,1610612743,1610612762,2014,1610612743,107.0,91.0,1
1074,2015-03-27,1610612759,1610612742,2014,1610612759,94.0,76.0,1
1075,2015-03-27,1610612740,1610612758,2014,1610612740,102.0,88.0,1
1076,2015-03-27,1610612763,1610612744,2014,1610612763,84.0,107.0,0
1077,2015-03-27,1610612745,1610612750,2014,1610612745,120.0,110.0,1
1078,2015-03-27,1610612761,1610612747,2014,1610612761,94.0,83.0,1
1079,2015-03-27,1610612752,1610612738,2014,1610612752,92.0,96.0,0
1080,2015-03-27,1610612751,1610612739,2014,1610612751,106.0,98.0,1
1081,2015-03-27,1610612737,1610612748,2014,1610612737,99.0,86.0,1
1082,2015-03-27,1610612764,1610612766,2014,1610612764,110.0,107.0,1
1083,2015-03-27,1610612755,1610612746,2014,1610612755,98.0,119.0,0
1084,2015-03-27,1610612753,1610612765,2014,1610612753,97.0,111.0,0
1085,2015-03-28,1610612757,1610612743,2014,1610612757,120.0,114.0,1
1086,2015-03-28,1610612762,1610612760,2014,1610612762,94.0,89.0,1
1087,2015-03-28,1610612749,1610612744,2014,1610612749,95.0,108.0,0
1088,2015-03-28,1610612741,1610612752,2014,1610612741,111.0,80.0,1
1089,2015-03-28,1610612766,1610612737,2014,1610612766,115.0,100.0,1
1090,2015-03-29,1610612756,1610612760,2014,1610612756,97.0,109.0,0
1091,2015-03-29,1610612754,1610612742,2014,1610612754,104.0,99.0,1
1092,2015-03-29,1610612759,1610612763,2014,1610612759,103.0,89.0,1
1093,2015-03-29,1610612748,1610612765,2014,1610612748,109.0,102.0,1
1094,2015-03-29,1610612738,1610612746,2014,1610612738,106.0,119.0,0
1095,2015-03-29,1610612739,1610612755,2014,1610612739,87.0,86.0,1
1096,2015-03-29,1610612740,1610612750,2014,1610612740,110.0,88.0,1
1097,2015-03-29,1610612751,1610612747,2014,1610612751,107.0,99.0,1
1098,2015-03-29,1610612764,1610612745,2014,1610612764,91.0,99.0,0
1099,2015-03-30,1610612757,1610612756,2014,1610612757,109.0,86.0,1
1100,2015-03-30,1610612750,1610612762,2014,1610612750,84.0,104.0,0
1101,2015-03-30,1610612763,1610612758,2014,1610612763,97.0,83.0,1
1102,2015-03-30,1610612761,1610612745,2014,1610612761,99.0,96.0,1
1103,2015-03-30,1610612737,1610612749,2014,1610612737,101.0,88.0,1
1104,2015-03-30,1610612755,1610612747,2014,1610612755,111.0,113.0,0
1105,2015-03-30,1610612766,1610612738,2014,1610612766,104.0,116.0,0
1106,2015-03-31,1610612746,1610612744,2014,1610612746,106.0,110.0,0
1107,2015-03-31,1610612748,1610612759,2014,1610612748,81.0,95.0,0
1108,2015-03-31,1610612765,1610612737,2014,1610612765,105.0,95.0,1
1109,2015-03-31,1610612751,1610612754,2014,1610612751,111.0,106.0,1
1110,2015-04-01,1610612747,1610612740,2014,1610612747,92.0,113.0,0
1111,2015-04-01,1610612757,1610612746,2014,1610612757,122.0,126.0,0
1112,2015-04-01,1610612762,1610612743,2014,1610612762,98.0,84.0,1
1113,2015-04-01,1610612760,1610612742,2014,1610612760,131.0,135.0,0
1114,2015-04-01,1610612750,1610612761,2014,1610612750,99.0,113.0,0
1115,2015-04-01,1610612749,1610612741,2014,1610612749,95.0,91.0,1
1116,2015-04-01,1610612745,1610612758,2014,1610612745,115.0,111.0,1
1117,2015-04-01,1610612752,1610612751,2014,1610612752,98.0,100.0,0
1118,2015-04-01,1610612738,1610612754,2014,1610612738,100.0,87.0,1
1119,2015-04-01,1610612764,1610612755,2014,1610612764,106.0,93.0,1
1120,2015-04-01,1610612753,1610612759,2014,1610612753,91.0,103.0,0
1121,2015-04-01,1610612766,1610612765,2014,1610612766,102.0,78.0,1
1122,2015-04-02,1610612744,1610612756,2014,1610612744,107.0,106.0,1
1123,2015-04-02,1610612742,1610612745,2014,1610612742,101.0,108.0,0
1124,2015-04-02,1610612739,1610612748,2014,1610612739,114.0,88.0,1
1125,2015-04-03,1610612747,1610612757,2014,1610612747,77.0,107.0,0
1126,2015-04-03,1610612758,1610612740,2014,1610612758,95.0,101.0,0
1127,2015-04-03,1610612759,1610612743,2014,1610612759,123.0,93.0,1
1128,2015-04-03,1610612750,1610612753,2014,1610612750,84.0,97.0,0
1129,2015-04-03,1610612763,1610612760,2014,1610612763,100.0,92.0,1
1130,2015-04-03,1610612741,1610612765,2014,1610612741,88.0,82.0,1
1131,2015-04-03,1610612751,1610612761,2014,1610612751,114.0,109.0,1
1132,2015-04-03,1610612738,1610612749,2014,1610612738,101.0,110.0,0
1133,2015-04-03,1610612764,1610612752,2014,1610612764,101.0,87.0,1
1134,2015-04-03,1610612754,1610612766,2014,1610612754,93.0,74.0,1
1135,2015-04-04,1610612757,1610612740,2014,1610612757,99.0,90.0,1
1136,2015-04-04,1610612756,1610612762,2014,1610612756,87.0,85.0,1
1137,2015-04-04,1610612743,1610612746,2014,1610612743,92.0,107.0,0
1138,2015-04-04,1610612749,1610612753,2014,1610612749,90.0,97.0,0
1139,2015-04-04,1610612742,1610612744,2014,1610612742,110.0,123.0,0
1140,2015-04-04,1610612763,1610612764,2014,1610612763,83.0,92.0,0
1141,2015-04-04,1610612761,1610612738,2014,1610612761,116.0,117.0,0
1142,2015-04-04,1610612765,1610612748,2014,1610612765,99.0,98.0,1
1143,2015-04-04,1610612737,1610612751,2014,1610612737,131.0,99.0,1
1144,2015-04-04,1610612766,1610612755,2014,1610612766,92.0,91.0,1
1145,2015-04-05,1610612747,1610612746,2014,1610612747,78.0,106.0,0
1146,2015-04-05,1610612758,1610612762,2014,1610612758,95.0,101.0,0
1147,2015-04-05,1610612752,1610612755,2014,1610612752,101.0,91.0,1
1148,2015-04-05,1610612759,1610612744,2014,1610612759,107.0,92.0,1
1149,2015-04-05,1610612754,1610612748,2014,1610612754,112.0,89.0,1
1150,2015-04-05,1610612739,1610612741,2014,1610612739,99.0,94.0,1
1151,2015-04-05,1610612760,1610612745,2014,1610612760,112.0,115.0,0
1152,2015-04-06,1610612751,1610612757,2014,1610612751,106.0,96.0,1
1153,2015-04-07,1610612746,1610612747,2014,1610612746,105.0,100.0,1
1154,2015-04-07,1610612758,1610612750,2014,1610612758,116.0,111.0,1
1155,2015-04-07,1610612760,1610612759,2014,1610612760,88.0,113.0,0
1156,2015-04-07,1610612740,1610612744,2014,1610612740,103.0,100.0,1
1157,2015-04-07,1610612748,1610612766,2014,1610612748,105.0,100.0,1
1158,2015-04-07,1610612737,1610612756,2014,1610612737,96.0,69.0,1
1159,2015-04-08,1610612757,1610612750,2014,1610612757,116.0,91.0,1
1160,2015-04-08,1610612742,1610612756,2014,1610612742,107.0,104.0,1
1161,2015-04-08,1610612762,1610612758,2014,1610612762,103.0,91.0,1
1162,2015-04-08,1610612743,1610612747,2014,1610612743,119.0,101.0,1
1163,2015-04-08,1610612759,1610612745,2014,1610612759,110.0,98.0,1
1164,2015-04-08,1610612749,1610612739,2014,1610612749,99.0,104.0,0
1165,2015-04-08,1610612763,1610612740,2014,1610612763,110.0,74.0,1
1166,2015-04-08,1610612752,1610612754,2014,1610612752,86.0,102.0,0
1167,2015-04-08,1610612751,1610612737,2014,1610612751,111.0,114.0,0
1168,2015-04-08,1610612765,1610612738,2014,1610612765,103.0,113.0,0
1169,2015-04-08,1610612755,1610612764,2014,1610612755,90.0,119.0,0
1170,2015-04-08,1610612753,1610612741,2014,1610612753,105.0,103.0,1
1171,2015-04-08,1610612766,1610612761,2014,1610612766,74.0,92.0,0
1172,2015-04-09,1610612744,1610612757,2014,1610612744,116.0,105.0,1
1173,2015-04-09,1610612748,1610612741,2014,1610612748,78.0,89.0,0
1174,2015-04-10,1610612747,1610612750,2014,1610612747,106.0,98.0,1
1175,2015-04-10,1610612762,1610612763,2014,1610612762,88.0,89.0,0
1176,2015-04-10,1610612743,1610612742,2014,1610612743,143.0,144.0,0
1177,2015-04-10,1610612760,1610612758,2014,1610612760,116.0,103.0,1
1178,2015-04-10,1610612740,1610612756,2014,1610612740,90.0,75.0,1
1179,2015-04-10,1610612745,1610612759,2014,1610612745,103.0,104.0,0
1180,2015-04-10,1610612752,1610612749,2014,1610612752,91.0,99.0,0
1181,2015-04-10,1610612765,1610612754,2014,1610612765,103.0,107.0,0
1182,2015-04-10,1610612739,1610612738,2014,1610612739,90.0,99.0,0
1183,2015-04-10,1610612751,1610612764,2014,1610612751,117.0,80.0,1
1184,2015-04-10,1610612737,1610612766,2014,1610612737,104.0,80.0,1
1185,2015-04-10,1610612753,1610612761,2014,1610612753,99.0,101.0,0
1186,2015-04-11,1610612744,1610612750,2014,1610612744,110.0,101.0,1
1187,2015-04-11,1610612757,1610612762,2014,1610612757,105.0,111.0,0
1188,2015-04-11,1610612746,1610612763,2014,1610612746,94.0,86.0,1
1189,2015-04-11,1610612741,1610612755,2014,1610612741,114.0,107.0,1
1190,2015-04-11,1610612748,1610612761,2014,1610612748,104.0,107.0,0
1191,2015-04-11,1610612753,1610612752,2014,1610612753,79.0,80.0,0
1192,2015-04-12,1610612747,1610612742,2014,1610612747,106.0,120.0,0
1193,2015-04-12,1610612759,1610612756,2014,1610612759,107.0,91.0,1
1194,2015-04-12,1610612745,1610612740,2014,1610612745,121.0,114.0,1
1195,2015-04-12,1610612764,1610612737,2014,1610612764,108.0,99.0,1
1196,2015-04-12,1610612754,1610612760,2014,1610612754,116.0,104.0,1
1197,2015-04-12,1610612743,1610612758,2014,1610612743,122.0,111.0,1
1198,2015-04-12,1610612765,1610612766,2014,1610612765,116.0,77.0,1
1199,2015-04-12,1610612738,1610612739,2014,1610612738,117.0,78.0,1
1200,2015-04-12,1610612749,1610612751,2014,1610612749,96.0,73.0,1
1201,2015-04-13,1610612746,1610612743,2014,1610612746,110.0,103.0,1
1202,2015-04-13,1610612744,1610612763,2014,1610612744,111.0,107.0,1
1203,2015-04-13,1610612758,1610612747,2014,1610612758,102.0,92.0,1
1204,2015-04-13,1610612762,1610612742,2014,1610612762,109.0,92.0,1
1205,2015-04-13,1610612760,1610612757,2014,1610612760,101.0,90.0,1
1206,2015-04-13,1610612750,1610612740,2014,1610612750,88.0,100.0,0
1207,2015-04-13,1610612748,1610612753,2014,1610612748,100.0,93.0,1
1208,2015-04-13,1610612751,1610612741,2014,1610612751,86.0,113.0,0
1209,2015-04-13,1610612737,1610612752,2014,1610612737,108.0,112.0,0
1210,2015-04-13,1610612755,1610612749,2014,1610612755,97.0,107.0,0
1211,2015-04-13,1610612739,1610612765,2014,1610612739,109.0,97.0,1
1212,2015-04-13,1610612766,1610612745,2014,1610612766,90.0,100.0,0
1213,2015-04-14,1610612756,1610612746,2014,1610612756,101.0,112.0,0
1214,2015-04-14,1610612754,1610612764,2014,1610612754,99.0,95.0,1
1215,2015-04-14,1610612738,1610612761,2014,1610612738,95.0,93.0,1
1216,2015-04-15,1610612747,1610612758,2014,1610612747,99.0,122.0,0
1217,2015-04-15,1610612744,1610612743,2014,1610612744,133.0,126.0,1
1218,2015-04-15,1610612763,1610612754,2014,1610612763,95.0,83.0,1
1219,2015-04-15,1610612755,1610612748,2014,1610612755,101.0,105.0,0
1220,2015-04-15,1610612752,1610612765,2014,1610612752,90.0,112.0,0
1221,2015-04-15,1610612739,1610612764,2014,1610612739,113.0,108.0,1
1222,2015-04-15,1610612751,1610612753,2014,1610612751,101.0,88.0,1
1223,2015-04-15,1610612740,1610612759,2014,1610612740,108.0,103.0,1
1224,2015-04-15,1610612750,1610612760,2014,1610612750,113.0,138.0,0
1225,2015-04-15,1610612749,1610612738,2014,1610612749,100.0,105.0,0
1226,2015-04-15,1610612745,1610612762,2014,1610612745,117.0,91.0,1
1227,2015-04-15,1610612742,1610612757,2014,1610612742,114.0,98.0,1
1228,2015-04-15,1610612741,1610612737,2014,1610612741,91.0,85.0,1
1229,2015-04-15,1610612761,1610612766,2014,1610612761,92.0,87.0,1
1230,2015-04-18,1610612745,1610612742,2014,1610612745,118.0,108.0,1
1231,2015-04-18,1610612741,1610612749,2014,1610612741,103.0,91.0,1
1232,2015-04-18,1610612744,1610612740,2014,1610612744,106.0,99.0,1
1233,2015-04-18,1610612761,1610612764,2014,1610612761,86.0,93.0,0
1234,2015-04-19,1610612746,1610612759,2014,1610612746,107.0,92.0,1
1235,2015-04-19,1610612763,1610612757,2014,1610612763,100.0,86.0,1
1236,2015-04-19,1610612737,1610612751,2014,1610612737,99.0,92.0,1
1237,2015-04-19,1610612739,1610612738,2014,1610612739,113.0,100.0,1
1238,2015-04-20,1610612744,1610612740,2014,1610612744,97.0,87.0,1
1239,2015-04-20,1610612741,1610612749,2014,1610612741,91.0,82.0,1
1240,2015-04-21,1610612745,1610612742,2014,1610612745,111.0,99.0,1
1241,2015-04-21,1610612761,1610612764,2014,1610612761,106.0,117.0,0
1242,2015-04-21,1610612739,1610612738,2014,1610612739,99.0,91.0,1
1243,2015-04-22,1610612746,1610612759,2014,1610612746,107.0,111.0,0
1244,2015-04-22,1610612763,1610612757,2014,1610612763,97.0,82.0,1
1245,2015-04-22,1610612737,1610612751,2014,1610612737,96.0,91.0,1
1246,2015-04-23,1610612740,1610612744,2014,1610612740,119.0,123.0,0
1247,2015-04-23,1610612749,1610612741,2014,1610612749,106.0,113.0,0
1248,2015-04-23,1610612738,1610612739,2014,1610612738,95.0,103.0,0
1249,2015-04-24,1610612759,1610612746,2014,1610612759,100.0,73.0,1
1250,2015-04-24,1610612764,1610612761,2014,1610612764,106.0,99.0,1
1251,2015-04-24,1610612742,1610612745,2014,1610612742,128.0,130.0,0
1252,2015-04-25,1610612757,1610612763,2014,1610612757,109.0,115.0,0
1253,2015-04-25,1610612740,1610612744,2014,1610612740,98.0,109.0,0
1254,2015-04-25,1610612749,1610612741,2014,1610612749,92.0,90.0,1
1255,2015-04-25,1610612751,1610612737,2014,1610612751,91.0,83.0,1
1256,2015-04-26,1610612742,1610612745,2014,1610612742,121.0,109.0,1
1257,2015-04-26,1610612764,1610612761,2014,1610612764,125.0,94.0,1
1258,2015-04-26,1610612759,1610612746,2014,1610612759,105.0,114.0,0
1259,2015-04-26,1610612738,1610612739,2014,1610612738,93.0,101.0,0
1260,2015-04-27,1610612757,1610612763,2014,1610612757,99.0,92.0,1
1261,2015-04-27,1610612741,1610612749,2014,1610612741,88.0,94.0,0
1262,2015-04-27,1610612751,1610612737,2014,1610612751,120.0,115.0,1
1263,2015-04-28,1610612746,1610612759,2014,1610612746,107.0,111.0,0
1264,2015-04-28,1610612745,1610612742,2014,1610612745,103.0,94.0,1
1265,2015-04-29,1610612763,1610612757,2014,1610612763,99.0,93.0,1
1266,2015-04-29,1610612737,1610612751,2014,1610612737,107.0,97.0,1
1267,2015-04-30,1610612759,1610612746,2014,1610612759,96.0,102.0,0
1268,2015-04-30,1610612749,1610612741,2014,1610612749,66.0,120.0,0
1269,2015-05-01,1610612751,1610612737,2014,1610612751,87.0,111.0,0
1270,2015-05-02,1610612746,1610612759,2014,1610612746,111.0,109.0,1
1271,2015-05-03,1610612744,1610612763,2014,1610612744,101.0,86.0,1
1272,2015-05-03,1610612737,1610612764,2014,1610612737,98.0,104.0,0
1273,2015-05-04,1610612745,1610612746,2014,1610612745,101.0,117.0,0
1274,2015-05-04,1610612739,1610612741,2014,1610612739,92.0,99.0,0
1275,2015-05-05,1610612744,1610612763,2014,1610612744,90.0,97.0,0
1276,2015-05-05,1610612737,1610612764,2014,1610612737,106.0,90.0,1
1277,2015-05-06,1610612745,1610612746,2014,1610612745,115.0,109.0,1
1278,2015-05-06,1610612739,1610612741,2014,1610612739,106.0,91.0,1
1279,2015-05-08,1610612746,1610612745,2014,1610612746,124.0,99.0,1
1280,2015-05-08,1610612741,1610612739,2014,1610612741,99.0,96.0,1
1281,2015-05-09,1610612763,1610612744,2014,1610612763,99.0,89.0,1
1282,2015-05-09,1610612764,1610612737,2014,1610612764,103.0,101.0,1
1283,2015-05-10,1610612746,1610612745,2014,1610612746,128.0,95.0,1
1284,2015-05-10,1610612741,1610612739,2014,1610612741,84.0,86.0,0
1285,2015-05-11,1610612763,1610612744,2014,1610612763,84.0,101.0,0
1286,2015-05-11,1610612764,1610612737,2014,1610612764,101.0,106.0,0
1287,2015-05-12,1610612745,1610612746,2014,1610612745,124.0,103.0,1
1288,2015-05-12,1610612739,1610612741,2014,1610612739,106.0,101.0,1
1289,2015-05-13,1610612744,1610612763,2014,1610612744,98.0,78.0,1
1290,2015-05-13,1610612737,1610612764,2014,1610612737,82.0,81.0,1
1291,2015-05-14,1610612746,1610612745,2014,1610612746,107.0,119.0,0
1292,2015-05-14,1610612741,1610612739,2014,1610612741,73.0,94.0,0
1293,2015-05-15,1610612763,1610612744,2014,1610612763,95.0,108.0,0
1294,2015-05-15,1610612764,1610612737,2014,1610612764,91.0,94.0,0
1295,2015-05-17,1610612745,1610612746,2014,1610612745,113.0,100.0,1
1296,2015-05-19,1610612744,1610612745,2014,1610612744,110.0,106.0,1
1297,2015-05-20,1610612737,1610612739,2014,1610612737,89.0,97.0,0
1298,2015-05-21,1610612744,1610612745,2014,1610612744,99.0,98.0,1
1299,2015-05-22,1610612737,1610612739,2014,1610612737,82.0,94.0,0
1300,2015-05-23,1610612745,1610612744,2014,1610612745,80.0,115.0,0
1301,2015-05-24,1610612739,1610612737,2014,1610612739,114.0,111.0,1
1302,2015-05-25,1610612745,1610612744,2014,1610612745,128.0,115.0,1
1303,2015-05-26,1610612739,1610612737,2014,1610612739,118.0,88.0,1
1304,2015-05-27,1610612744,1610612745,2014,1610612744,104.0,90.0,1
1305,2015-06-04,1610612744,1610612739,2014,1610612744,108.0,100.0,1
1306,2015-06-07,1610612744,1610612739,2014,1610612744,93.0,95.0,0
1307,2015-06-09,1610612739,1610612744,2014,1610612739,96.0,91.0,1
1308,2015-06-11,1610612739,1610612744,2014,1610612739,82.0,103.0,0
1309,2015-06-14,1610612744,1610612739,2014,1610612744,104.0,91.0,1
1310,2015-06-16,1610612739,1610612744,2014,1610612739,97.0,105.0,0
